"COD_NUC","COD_ACC","RATEIZZAZIONE"
"012613","0084","A"
"012614","0084","A"
"012615","0084","A"
"012616","0084","A"
"012617","0084","A"
"012618","0084","A"
"012619","0084","A"
"012620","0084","A"
"012621","0084","A"
"012622","0084","A"
"012623","0084","A"
"012624","0084","A"
"012625","0084","A"
"012626","0084","A"
"012627","0084","A"
"012628","0084","A"
"012629","0084","A"
"012630","0084","A"
"012631","0084","A"
"012632","0084","A"
"012633","0084","A"
"012634","0084","A"
"012635","0084","A"
"012636","0084","A"
"012637","0084","A"
"012638","0084","A"
"012639","0084","A"
"012640","0084","A"
"012641","0084","A"
"012642","0084","A"
"012643","0084","A"
"012644","0084","A"
"012645","0084","A"
"012646","0084","A"
"012647","0084","A"
"012648","0084","A"
"012649","0084","A"
"012650","0084","A"
"012651","0084","A"
"012652","0084","A"
"012653","0084","A"
"012654","0084","A"
"012655","0084","A"
"012656","0084","A"
"012657","0084","A"
"012658","0084","A"
"012659","0084","A"
"012660","0084","A"
"012661","0084","A"
"012662","0084","A"
"012663","0084","A"
"012664","0084","A"
"012665","0084","A"
"012666","0084","A"
"012667","0084","A"
"012668","0084","A"
"012669","0084","A"
"012670","0084","A"
"012671","0084","A"
"012672","0084","A"
"012673","0084","A"
"012674","0084","A"
"012675","0084","A"
"012676","0084","A"
"012677","0084","A"
"012678","0084","A"
"012679","0084","A"
"012680","0084","A"
"012681","0084","A"
"012682","0084","A"
"012683","0084","A"
"012684","0084","A"
"012685","0084","A"
"012686","0084","A"
"012687","0084","A"
"012688","0084","A"
"012689","0084","A"
"012690","0084","A"
"012691","0084","A"
"012692","0084","A"
"012693","0084","A"
"012694","0084","A"
"012695","0084","A"
"012696","0084","A"
"012697","0084","A"
"012698","0084","A"
"012079","0084","A"
"012081","0084","A"
"012082","0084","A"
"012084","0084","A"
"012085","0084","A"
"012086","0084","A"
"012087","0084","A"
"012088","0084","A"
"012089","0084","A"
"012090","0084","A"
"012091","0084","A"
"012092","0084","A"
"012093","0084","A"
"012094","0084","A"
"012096","0084","A"
"012097","0084","A"
"012101","0084","A"
"012102","0084","A"
"012103","0084","A"
"012105","0084","A"
"012106","0084","A"
"012107","0084","A"
"012108","0084","A"
"012109","0084","A"
"012112","0084","A"
"012114","0084","A"
"012116","0084","A"
"012117","0084","A"
"012118","0084","A"
"012119","0084","A"
"012120","0084","A"
"012121","0084","A"
"012122","0084","A"
"012123","0084","A"
"012124","0084","A"
"012125","0084","A"
"012127","0084","A"
"012128","0084","A"
"012129","0084","A"
"012131","0084","A"
"012132","0084","A"
"012133","0084","A"
"012134","0084","A"
"012135","0084","A"
"012136","0084","A"
"012137","0084","A"
"012138","0084","A"
"012139","0084","A"
"012140","0084","A"
"012141","0084","A"
"012142","0084","A"
"012143","0084","A"
"012144","0084","A"
"012145","0084","A"
"012146","0084","A"
"012147","0084","A"
"012148","0084","A"
"012149","0084","A"
"012150","0084","A"
"012151","0084","A"
"012152","0084","A"
"012153","0084","A"
"012154","0084","A"
"012155","0084","A"
"012156","0084","A"
"012157","0084","A"
"012158","0084","A"
"012159","0084","A"
"012160","0084","A"
"012161","0084","A"
"012162","0084","A"
"012163","0084","A"
"012164","0084","A"
"012165","0084","A"
"012166","0084","A"
"012167","0084","A"
"012168","0084","A"
"012270","0084","A"
"012271","0084","A"
"012272","0084","A"
"012273","0084","A"
"012274","0084","A"
"012275","0084","A"
"012276","0084","A"
"012277","0084","A"
"012278","0084","A"
"012281","0084","A"
"012282","0084","A"
"012283","0084","A"
"012284","0084","A"
"012285","0084","A"
"012286","0084","A"
"012290","0084","A"
"012299","0084","A"
"012301","0084","A"
"012302","0084","A"
"012303","0084","A"
"012304","0084","A"
"012305","0084","A"
"012306","0084","A"
"012307","0084","A"
"012308","0084","A"
"012309","0084","A"
"012310","0084","A"
"012311","0084","A"
"012312","0084","A"
"012313","0084","A"
"012314","0084","A"
"012315","0084","A"
"012316","0084","A"
"012317","0084","A"
"012318","0084","A"
"012321","0084","A"
"012322","0084","A"
"012325","0084","A"
"012327","0084","A"
"012329","0084","A"
"012330","0084","A"
"012331","0084","A"
"012332","0084","A"
"012333","0084","A"
"012334","0084","A"
"012335","0084","A"
"012336","0084","A"
"012337","0084","A"
"012339","0084","A"
"012340","0084","A"
"012341","0084","A"
"012342","0084","A"
"012343","0084","A"
"012344","0084","A"
"012345","0084","A"
"012347","0084","A"
"012348","0084","A"
"012349","0084","A"
"012350","0084","A"
"012351","0084","A"
"012352","0084","A"
"012353","0084","A"
"012354","0084","A"
"012355","0084","A"
"012356","0084","A"
"012357","0084","A"
"012358","0084","A"
"012360","0084","A"
"012361","0084","A"
"012362","0084","A"
"012363","0084","A"
"012364","0084","A"
"012365","0084","A"
"012366","0084","A"
"012367","0084","A"
"012368","0084","A"
"012369","0084","A"
"012370","0084","A"
"012371","0084","A"
"012372","0084","A"
"012373","0084","A"
"012374","0084","A"
"012375","0084","A"
"012376","0084","A"
"012377","0084","A"
"012378","0084","A"
"012379","0084","A"
"012380","0084","A"
"012381","0084","A"
"012382","0084","A"
"012383","0084","A"
"012384","0084","A"
"012385","0084","A"
"012386","0084","A"
"012387","0084","A"
"012388","0084","A"
"012389","0084","A"
"012390","0084","A"
"012391","0084","A"
"012392","0084","A"
"012393","0084","A"
"012394","0084","A"
"012395","0084","A"
"012396","0084","A"
"012397","0084","A"
"012398","0084","A"
"012399","0084","A"
"012400","0084","A"
"012401","0084","A"
"012402","0084","A"
"012403","0084","A"
"012404","0084","A"
"012406","0084","A"
"012407","0084","A"
"012408","0084","A"
"012409","0084","A"
"012410","0084","A"
"012411","0084","A"
"012412","0084","A"
"012413","0084","A"
"012414","0084","A"
"012415","0084","A"
"012416","0084","A"
"012417","0084","A"
"012418","0084","A"
"012419","0084","A"
"012420","0084","A"
"012421","0084","A"
"012422","0084","A"
"012423","0084","A"
"012424","0084","A"
"012425","0084","A"
"012426","0084","A"
"012427","0084","A"
"012428","0084","A"
"012429","0084","A"
"012430","0084","A"
"012431","0084","A"
"012432","0084","A"
"012433","0084","A"
"012263","0084","A"
"012265","0084","A"
"001745","0004","A"
"014263","0004","A"
"013824","0125","A"
"015085","0163","A"
"011517","0084","A"
"011518","0084","A"
"011519","0084","A"
"011520","0084","A"
"011522","0084","A"
"011523","0084","A"
"011525","0084","A"
"011526","0084","A"
"011527","0084","A"
"011529","0084","A"
"011530","0084","A"
"011531","0084","A"
"015087","0163","A"
"011533","0084","A"
"011534","0084","A"
"011536","0084","A"
"011537","0084","A"
"011538","0084","A"
"011539","0084","A"
"011540","0084","A"
"011541","0084","A"
"011542","0084","A"
"011544","0084","A"
"011545","0084","A"
"011546","0084","A"
"011547","0084","A"
"011549","0084","A"
"011550","0084","A"
"011551","0084","A"
"011552","0084","A"
"011553","0084","A"
"011554","0084","A"
"011555","0084","A"
"011556","0084","A"
"011557","0084","A"
"011558","0084","A"
"011559","0084","A"
"014162","0076","A"
"014163","0076","A"
"014164","0076","A"
"014165","0076","A"
"015086","0163","A"
"015088","0163","A"
"015089","0163","A"
"015090","0163","A"
"015091","0163","A"
"015092","0163","A"
"015093","0163","A"
"015094","0163","A"
"015095","0163","A"
"015096","0163","A"
"015097","0163","A"
"015098","0163","A"
"015099","0163","A"
"015100","0163","A"
"015101","0163","A"
"006573","0079","A"
"015233","0090","A"
"019218","0084","A"
"019219","0084","A"
"019220","0084","A"
"019221","0084","A"
"019222","0084","A"
"019223","0084","A"
"019224","0084","A"
"019226","0109","A"
"019231","0109","A"
"019232","0109","A"
"016698","0165","A"
"016714","0165","A"
"016717","0165","A"
"016700","0165","A"
"016705","0165","A"
"016715","0165","A"
"019338","0075","A"
"019435","0088","A"
"019535","0163","A"
"019919","0147","A"
"019920","0147","A"
"019921","0148","A"
"019939","0004","A"
"020931","0004","A"
"020715","0004","A"
"020930","0004","A"
"020941","0004","A"
"020942","0004","A"
"020943","0004","A"
"020944","0004","A"
"020945","0004","A"
"020946","0004","A"
"020947","0004","A"
"020949","0004","A"
"020950","0004","A"
"020951","0004","A"
"021194","0004","A"
"026165","0004","A"
"026755","0004","A"
"027597","0004","A"
"028856","0004","A"
"029272","0004","A"
"029989","0004","A"
"030535","0004","A"
"030536","0004","A"
"030537","0004","A"
"030538","0004","A"
"030539","0004","A"
"030540","0004","A"
"030541","0004","A"
"030542","0004","A"
"030543","0004","A"
"030544","0004","A"
"030545","0004","A"
"030546","0004","A"
"030547","0004","A"
"030548","0004","A"
"030549","0004","A"
"030550","0004","A"
"030551","0004","A"
"030552","0004","A"
"030553","0004","A"
"030554","0004","A"
"030559","0004","A"
"030591","0004","A"
"030597","0004","A"
"030598","0004","A"
"030599","0004","A"
"030600","0004","A"
"030601","0004","A"
"030602","0004","A"
"030603","0004","A"
"030604","0004","A"
"030605","0004","A"
"030606","0004","A"
"030607","0004","A"
"030608","0004","A"
"030609","0004","A"
"030610","0004","A"
"030611","0004","A"
"030612","0004","A"
"030613","0004","A"
"030937","0004","A"
"030938","0004","A"
"030939","0004","A"
"030940","0004","A"
"031032","0004","A"
"031134","0004","A"
"031135","0004","A"
"031145","0004","A"
"031166","0004","A"
"031168","0004","A"
"031169","0004","A"
"031170","0004","A"
"031171","0004","A"
"031742","0004","A"
"031743","0004","A"
"031744","0004","A"
"031745","0004","A"
"032045","0004","A"
"032060","0004","A"
"032061","0004","A"
"032062","0004","A"
"032086","0179","A"
"032273","0004","A"
"032596","0004","A"
"032746","0004","A"
"032992","0004","A"
"033045","0004","A"
"033081","0004","A"
"033129","0004","A"
"033130","0004","A"
"033288","0004","A"
"033289","0004","A"
"033290","0004","A"
"033349","0004","A"
"033797","0004","A"
"033798","0004","A"
"033840","0004","A"
"033841","0004","A"
"033842","0004","A"
"034219","0004","A"
"034220","0004","A"
"034271","0215","A"
"034273","0215","A"
"034276","0215","A"
"034279","0215","A"
"034281","0163","A"
"034284","0215","A"
"034287","0215","A"
"020275","0215","A"
"034292","0215","A"
"034295","0215","A"
"034296","0215","A"
"034298","0215","A"
"034300","0215","A"
"034302","0215","A"
"034304","0215","A"
"034307","0215","A"
"034310","0215","A"
"020301","0215","A"
"019838","0215","A"
"034317","0215","A"
"020307","0215","A"
"034321","0215","A"
"034322","0215","A"
"034325","0215","A"
"034328","0215","A"
"034330","0215","A"
"034333","0215","A"
"034336","0163","A"
"014716","0215","A"
"034340","0215","A"
"034343","0215","A"
"034345","0215","A"
"034348","0215","A"
"034350","0215","A"
"034353","0215","A"
"014978","0215","A"
"034357","0215","A"
"034360","0215","A"
"034361","0215","A"
"034363","0215","A"
"034365","0215","A"
"034367","0215","A"
"015205","0215","A"
"034370","0215","A"
"034373","0215","A"
"034376","0215","A"
"034379","0215","A"
"034382","0215","A"
"034385","0163","A"
"034387","0215","A"
"034495","0004","A"
"034496","0004","A"
"034497","0004","A"
"001751","0004","A"
"001768","0004","A"
"001929","0004","A"
"001930","0004","A"
"001931","0004","A"
"002381","0004","A"
"002415","0004","A"
"002425","0004","A"
"002430","0004","A"
"002431","0004","A"
"009281","0142","A"
"014091","0098","A"
"014211","0068","A"
"014552","0088","A"
"015044","0074","A"
"006562","0079","A"
"014553","0098","A"
"014745","0004","A"
"015108","0163","A"
"015109","0163","A"
"015110","0163","A"
"015111","0163","A"
"015112","0163","A"
"015113","0163","A"
"015114","0163","A"
"015116","0163","A"
"015117","0163","A"
"015118","0163","A"
"015119","0163","A"
"015120","0163","A"
"019339","0075","A"
"016874","0165","A"
"016956","0165","A"
"018513","0165","A"
"019340","0165","A"
"017064","0165","A"
"018440","0165","A"
"018397","0165","A"
"018337","0165","A"
"019560","0004","A"
"019387","0098","A"
"019580","0098","A"
"020046","0166","A"
"020418","0165","A"
"020419","0165","A"
"020420","0004","A"
"020738","0004","A"
"026754","0004","A"
"027579","0004","A"
"027580","0004","A"
"027581","0004","A"
"027582","0004","A"
"021475","0178","A"
"027583","0004","A"
"027584","0004","A"
"027585","0004","A"
"027586","0004","A"
"027587","0004","A"
"028540","0004","A"
"028589","0004","A"
"028797","0179","A"
"028815","0179","A"
"007062","0218","A"
"014137","0218","A"
"028843","0004","A"
"028844","0004","A"
"028845","0004","A"
"028846","0004","A"
"028848","0004","A"
"028849","0004","A"
"028850","0004","A"
"028851","0004","A"
"029144","0004","A"
"029145","0004","A"
"029231","0004","A"
"029301","0004","A"
"029580","0179","A"
"029581","0179","A"
"029582","0179","A"
"029583","0179","A"
"029584","0179","A"
"029585","0179","A"
"029586","0179","A"
"029587","0179","A"
"029588","0179","A"
"029589","0179","A"
"029590","0179","A"
"004877","0218","A"
"007294","0218","A"
"007063","0218","A"
"029661","0218","A"
"004598","0218","A"
"004589","0218","A"
"004928","0218","A"
"029985","0004","A"
"029986","0004","A"
"029987","0004","A"
"029988","0004","A"
"029990","0004","A"
"029991","0004","A"
"029993","0004","A"
"029994","0004","A"
"029995","0004","A"
"029996","0004","A"
"029997","0004","A"
"029998","0004","A"
"029999","0004","A"
"030000","0004","A"
"030001","0004","A"
"030002","0004","A"
"030091","0004","A"
"004631","0217","A"
"004878","0217","A"
"004879","0217","A"
"004643","0217","A"
"004880","0217","A"
"004881","0217","A"
"004882","0217","A"
"027110","0180","A"
"030646","0179","A"
"030647","0166","A"
"030649","0179","A"
"030650","0179","A"
"030651","0179","A"
"030652","0179","A"
"017388","0217","A"
"017389","0217","A"
"014247","0217","A"
"014248","0217","A"
"014249","0217","A"
"004859","0217","A"
"004860","0217","A"
"032194","0004","A"
"032195","0004","A"
"032196","0004","A"
"032197","0004","A"
"032198","0004","A"
"032199","0004","A"
"032200","0004","A"
"032201","0004","A"
"032776","0004","A"
"032777","0004","A"
"032778","0004","A"
"032920","0004","A"
"032928","0004","A"
"033077","0004","A"
"033078","0004","A"
"033079","0004","A"
"033102","0004","A"
"033103","0004","A"
"033138","0004","A"
"033139","0004","A"
"033301","0004","A"
"033302","0004","A"
"033303","0004","A"
"033304","0004","A"
"033374","0004","A"
"033375","0004","A"
"033376","0004","A"
"033377","0004","A"
"033412","0004","A"
"033413","0004","A"
"033414","0004","A"
"033415","0004","A"
"033416","0004","A"
"033417","0004","A"
"033418","0004","A"
"033419","0004","A"
"033420","0004","A"
"033421","0004","A"
"033422","0004","A"
"033423","0004","A"
"033424","0004","A"
"033425","0004","A"
"033426","0004","A"
"033427","0004","A"
"033428","0004","A"
"033429","0004","A"
"033430","0004","A"
"033431","0004","A"
"033432","0004","A"
"033433","0004","A"
"033434","0004","A"
"033558","0004","A"
"033567","0004","A"
"033744","0004","A"
"033883","0004","A"
"033925","0004","A"
"034159","0004","A"
"034247","0004","A"
"034248","0004","A"
"034250","0004","A"
"034259","0004","A"
"034260","0004","A"
"034402","0004","A"
"002402","0004","A"
"002403","0004","A"
"006582","0079","A"
"014212","0098","A"
"014213","0098","A"
"014410","0004","A"
"015020","0109","A"
"015023","0004","A"
"015024","0098","A"
"015062","0130","A"
"015102","0142","A"
"015103","0142","A"
"015104","0142","A"
"015105","0142","A"
"015106","0142","A"
"019342","0163","A"
"019343","0163","A"
"019344","0163","A"
"019345","0163","A"
"019346","0163","A"
"019347","0163","A"
"019348","0163","A"
"019349","0163","A"
"019350","0163","A"
"019351","0163","A"
"019352","0163","A"
"019353","0163","A"
"019354","0163","A"
"019355","0163","A"
"019356","0163","A"
"019357","0163","A"
"019358","0163","A"
"019359","0163","A"
"019360","0163","A"
"019361","0163","A"
"019362","0163","A"
"019363","0163","A"
"019364","0163","A"
"019365","0163","A"
"019366","0163","A"
"019367","0163","A"
"019368","0163","A"
"019369","0163","A"
"019370","0163","A"
"019371","0163","A"
"019372","0163","A"
"019373","0163","A"
"019374","0163","A"
"019375","0163","A"
"019376","0163","A"
"019377","0163","A"
"019378","0163","A"
"019379","0163","A"
"019380","0163","A"
"019381","0163","A"
"019727","0163","A"
"020273","0163","A"
"020280","0163","A"
"020291","0163","A"
"020294","0163","A"
"020297","0163","A"
"020321","0163","A"
"020326","0163","A"
"020329","0163","A"
"020337","0163","A"
"020350","0163","A"
"020353","0163","A"
"020356","0163","A"
"020376","0163","A"
"020442","0077","A"
"020443","0075","A"
"020754","0004","A"
"020800","0004","A"
"020801","0004","A"
"020802","0004","A"
"021166","0004","A"
"021284","0163","A"
"021285","0163","A"
"021298","0163","A"
"021301","0163","A"
"021304","0163","A"
"021312","0163","A"
"021314","0163","A"
"021317","0163","A"
"021327","0163","A"
"021330","0163","A"
"021335","0163","A"
"021338","0163","A"
"021347","0163","A"
"021350","0163","A"
"021360","0163","A"
"021367","0163","A"
"021370","0163","A"
"021375","0163","A"
"004698","0221","A"
"004699","0221","A"
"004700","0221","A"
"004701","0221","A"
"004703","0221","A"
"004704","0221","A"
"004705","0221","A"
"004707","0221","A"
"004708","0221","A"
"014099","0221","A"
"014100","0221","A"
"015060","0221","A"
"028013","0188","A"
"004711","0221","A"
"004712","0221","A"
"004713","0221","A"
"004714","0221","A"
"014101","0221","A"
"004696","0221","A"
"004697","0221","A"
"004694","0221","A"
